listing_id,id,date,reviewer_id,reviewer_name,comments
16131824,184382692,2017-08-19,107824395,Lori,Location was perfect very and very easy to walk around.
16131824,187771706,2017-08-27,13376808,Jr,"This is  a great place in a very fun part of Toronto.  Rest, shopping, subway, night life all well within reach on foot..would recommend and return. The place itself is newly renovated so no issues there."
16131824,189395437,2017-09-01,16352238,Melinda,"Our stay had been most wonderful in every aspect - ideal location, the unit was very clean and had everything we needed for our stay, a most gracious host (Anton) who helped us when we needed parking space at the last minute.  We would definitely recommend to family and friends."
16131824,192079711,2017-09-09,82996274,Arthur,"What a great location - loved it! Beautiful and clean apartment. Really enjoyed interacting with Anton - great host with superior communication skills. Hopefully, we can stay there again."
16131824,192548522,2017-09-10,147401975,Cecilia,"Anton was friendly, accommodating and accessible. Great location and super comfy sleeping arrangement. We had a great stay!"
16131824,194784827,2017-09-17,10534206,Ryan,"Very nice place in former Four Seasons Toronto. Very Clean, Anton communicated directions clearly. Thanks Anton!"
16131824,197951271,2017-09-27,37953593,Alice,"It's great areas great staying 
We were very enjoying 
Thank you Anton provide a nice unit"
16131824,199341430,2017-10-01,151898728,Rob,Great location!
16131824,206960171,2017-10-27,36424873,Lucas,"Anton's place is very well located, close to good restaurants, bars, shops and the subway. The space inside the apartment is great, clean and very well equipped.

Couldn't be more satisfied. I strongly reccomend."
16131824,209930316,2017-11-06,94351881,Luke,"Good lacation, closed to anything. Well organized."
16131824,215093762,2017-11-27,1710769,Irem,"Anton's place was great - modern and comfy! He was super responsive and the keyless entry made it super easy to check it/out. Location is perfect, Whole Foods is right across the street and there a number of nice restaurants around the apartment. The apartment is suitable for families with kids as well."
16131824,216344393,2017-12-03,56089090,Kurt,Fantastic!
16131824,223635384,2018-01-01,164724911,Ikram,Such a nice place and location!! Definitely would recommend (:
16131824,227623294,2018-01-15,86524580,Tra,"Anton was the perfect host: he made sure that everything was good and it is very appreciated. As for the apartment, the place was clean and spacious. Instructions for the check-in and check-out were clear and easy to follow. I would definitely recommend this place and would come back if ever I get the chance."
16131824,229028565,2018-01-21,167787373,Connor,We found it very difficult at your location to even move around the apartment. The walls are super thin and while we were loud it was as if we were waking around with someone waiting to complain. You couldn’t drop a penny in the apartment without a complaint. It was ok for everything else
16131824,232666642,2018-02-05,143050886,Kyra,"Loved the view at night. Unfortunately the unit had a strong odour of smoke, other than that it was great I'd definitely recommend Anton's place."
16131824,235157790,2018-02-15,94534302,Daniel,"El departamento está en un lugar ideal. Las camas y los muebles son de buena calidad y han sido elegidos con buen gusto. El lavarropas y el secarropas funcionan muy bien y la vajilla que proveen se ve reluciente. Los baños, bien y nuevos. También hay algunas aristas a corregir. Tuvimos un par de problemas que si bien se resolvieron rápido (platos en el lavavajillas sin lavar, la cafetera con el filtro y el café de los anteriores ocupantes, wifi que dejó de funcionar el primer día) fueron molestos. Antón -o el grupo de personas que responden siempre por Antón y gerencia el departamento, no me queda claro- responden rápido y mandan gente a arreglar lo que deba hacerse. Pero él o ellos no parecen supervisar personalmente el departamento y creo que eso se nota en pequeños detalles (por ejemplo, problemas en la pileta de un baño para que el agua drene). En general diría que el departamento está muy bien y permite una muy buena estadía pero que necesita, a mi juicio, un host que además de eficiente esté más presente en forma directa."
16131824,235696652,2018-02-17,57941835,Kurt,Extremely stylish space and great speedy responses. Would do this again!
16131824,236866026,2018-02-20,25413425,Michael,"The condo is completely as advertised.  It is new, right on Yorkville Ave corner Avenue Road.  STK is literally downstairs.  The area is wonderful if you are looking to shop and eat.

The space is new and in good order.  It was very comfortable for our party of 4 (2 kids/2 adults).  Building is great, they had a reliable valet and the check in/check out was automated and worked as expected.  The gym was also convenient.

Our (sole) issue is that room wasn't ready on check in at 3pm.  We had even messaged ahead that we were arriving soon, and we're told they ""weren't quite done"" but actually didn't start until 4.15pm, after we arrived and called a few times.  The response was great but in the end, only having use of our room 2hrs later than check in ruined our evening because we had been travelling all day and we all needed to shower before a party at 6pm which was 45min away.  We were given a token refund after complaining, but really it didn't compensate for ruining our evening.

If you stay here, call or message way ahead, I would say around 1pm, to be sure the room is cleaned, if you need it close to check in time."
16131824,237325926,2018-02-22,32496046,Mackenzie,"Anton's condo was exactly as advertised! Beautiful view of the city, convenient location and fantastic amenities. The place was spotless and comfortable -- I felt right at home. The check-in was so easy and every question I had was answered almost immediately. Can't wait to go back!"
16131824,237884144,2018-02-24,26072708,Billy,"Anton was an excellent host. He responded to our questions in a timely manner and was always friendly and helpful.
The only critique (which was discussed with Anton ) is the second bedroom off the kitchen had a glass wall not allowing for privacy. Installing night blinds would solve the problem. Other than that the condo is beautiful and located in the heart of Yorkville."
16131824,239666028,2018-03-02,77974212,Alison,"Anton went above and beyond with following up to check in during our stay, even though it was not needed, because all was well. It was clean and stylish with comfy beds. The only thing some guests may wish to keep in mind is the second bedroom does not have windows so it was a little stuffy. Otherwise, excellent!"
16131824,244476628,2018-03-18,64339870,Dave,Great location in the heart of Yorkville. Close to Whole Foods and lots of fabulous restaurants. Great view from apartment north on Avenue Road
16131824,258716284,2018-04-29,2987111,Ezra,"We were in Toronto for the weekend, for a day trip to Niagara Falls. For such a long stay the location and the apartment were perfect. Anton was a fantastic host."
16131824,262971060,2018-05-10,154790415,Holly,"Beautiful apartment, very clean and stylist. Close to amazing shopping. 
Thank you  Anton for a wonderful stay on our short trip to Toronto."
16131824,268999004,2018-05-26,100054173,Michael,Great condo and beautiful stylish furnishings and view! 
16131824,274552241,2018-06-09,81196337,Angelo,Super sick. Area is amazing
16131824,284450716,2018-07-01,106670407,Drew,Anton's place is beautiful and clean!
16131824,287740449,2018-07-08,7069640,Nicolas,"great location, awesome view, very stylish. "
16131824,294088581,2018-07-21,27113968,Helene,"This place is in such a great location in the heart of yorkville, with so many great restaurants and shopping right outside the door. The apartment building is very nice and felt very safe and quiet. Anton was always very quick to respond if we had any questions at all.  The automated check  in and out was quick and easy. I would definitely recommend this place to anyone who is looking to stay in the heart of yorkville. "
16131824,294970275,2018-07-22,159456632,Alexandra,"Anton is an amazing host, quick responses easy check in and check out make the time spent getting settled in as stress free as possible. The condo is so comfortable, the couches and beds  & the decor provide a really nice modern feel. It is also in a prime location within Toronto. 100% recommend this condo if you are looking for a nice place to stay in the city. I will say that it was a bit dusty but other than that the stay was fantastic."
16131824,298549959,2018-07-29,19220161,Amy,Wonderful location!
16131824,303510482,2018-08-07,47123074,Sara,Great location and awesome view! The apartment was super cute and very comfortable. Anton was a great host and responded very quickly! 
16131824,303963925,2018-08-08,116284854,Ed,"Great place to stay, and excellent location"
16131824,305605387,2018-08-11,94284335,Xiaohan,nice room
16131824,307051821,2018-08-13,96458700,Shan,Nice and clean
16131824,308579734,2018-08-16,188673979,Richard,"Nice place but it wasn't cleaned properly. There were crumbs all over the table and chairs, the floors were dirty. Two maintenance people let themselves into the condo without knocking (the door was locked so they were given a key)."
16131824,312016175,2018-08-22,203648251,Khidir,Great location and nice host. 
16131824,321012523,2018-09-09,75099770,Kurtis,very nice place. perfect location
16131824,321522927,2018-09-10,83070513,Abdu,"Cool stylish condo! Anton was great with quick responses, and the thoughtful amenities were a nice touch (abundance of towels, complimentary tooth brush/paste). Would definitely recommend !"
16131824,322282235,2018-09-12,179770018,楠,"出行方便,设施齐全,"
16131824,323011938,2018-09-14,12556981,At,Great location. Very comfortable apartment.
16131824,331434616,2018-10-02,12535436,Gabrielle,"My boss and I traveled to Toronto for business and stayed at Anton's, the place is ideally located, the appartement was clean and we each had our own bedroom and bathroom, however you need to know that one of the bedroom isn't completely closed (glass walls), overall very positive experience, Anton is very responsive and available I totally recommend it!"
16131824,334319502,2018-10-08,153981071,Ervin,Great space and wonderful host.
16131824,338441941,2018-10-19,41148726,Nicola,Great little apartment in the perfect location. Couldn’t have suited us better. Thank you.
16131824,341342048,2018-10-26,14469323,Brian,Anton is very attentive to your needs. He was very quick to address any questions. The check in and check out process was seamless. The location is lovely. It is a bright well kept unit. The traffic is a bit noisy as it is close to a busy thoroughfare.
16131824,342265323,2018-10-28,110445112,Kyla,"Modern, bright and spacious condo in a great location. Perfect getaway in the city!"
16131824,344396399,2018-11-03,136020985,Yumi,This is really good located and clean space. But sofa bed is a little small. Host gave response whenever I send message.
16131824,345204463,2018-11-04,111963919,Michelle,great place!
16131824,346138575,2018-11-07,220753573,Cesar David,"amazing place, very good location, just as advertised. definitely going there again."
16131824,346690496,2018-11-09,65494763,Suzanne,"Wonderful place with great amenities inside and out your front door, quiet for sleeping,  and Anton is a great host. A great place to stay if you want to browse ROM, art galleries and wonderful shopping."
16131824,347605469,2018-11-11,58213147,Bryan,Anton’s place was amazing - super location and the condo was bright and sparking clean. Anton was also a great host with lots of tips and helpful ideas. Would definitely stay here again.
16131824,348851035,2018-11-15,189742825,Kayleigh,fantastic location!
16131824,354108409,2018-11-30,68128963,Philmon,Amazing space in great location. Hosts were very hospitable. Great stay!
16131824,359367899,2018-12-16,230392289,Edmund,Overall good experience. Condo was a little scuffed/beat up but horrible communication upon checkin. Was forced to wait outside the door with luggage for 30 minutes until a customer service rep let us in. Host didn’t respond
16131824,360155199,2018-12-19,181087331,Jennifer,"Great space, great location! Anton was extremely responsive."
16131824,369429762,2019-01-10,221194498,Karen,It's a nice place to stay at and was pretty convenient in terms of accessing the city. There was however a weird smell that lingered for most of our stay.
16131824,402469398,2019-01-18,44258368,Sikandar,Awesome location and a great place to stay
16131824,409074601,2019-02-06,232956369,Amund,Place is great
16131824,411506201,2019-02-12,176002494,Carolann,Beautiful spot in a central location
16131824,414700224,2019-02-20,151716976,Brenda,"Anton's place is in a great location, is a great space and Anton is very responsive to any questions.  Would highly recommend this suite."
17682585,138008529,2017-03-18,54843379,Aleem,"David had an incredibly seamless check in and check out process, which was nice as it was completely hassle-free. The place was very clean, and the room was nice and tidy. More importantly, this is a great location, only walking distance from Bathurst station. Would definitely stay again!"
17682585,138602297,2017-03-20,92736335,Jayralin,"I loved this cozy little room!  It was a nice place to stay, we loved our time there.  It faces the back of the house so there's very little noise heard & conveniently right next to the bathroom.  Great location next to everything!  Just be aware if you need WiFi that it is not so great at this place, it would go out a lot but it is useful for simple web browsing.  All in all, I recommend!"
17682585,139082371,2017-03-23,1640472,Carmen,"Beautiful spot amidst a rather varied neighborhood :) Highly recommend his place for travlersof any kind, very close to transit and very clean!  "
17682585,140363096,2017-03-29,119610130,Roy,"Really enjoyed my stay in this cosy room. It's all clean and quite. And all the hotspots in town are just a walk away. Only the wifi isn't strong in this room. It went on and off. I had to do some work, and had to do it in the living room because of that. "
17682585,140956976,2017-04-01,31729165,Jiahui,"The location is great, you can walk to the subway station and also walk to Korean town to find something delicious to eat. The house is also great and accurate according to the describtion."
17682585,141311716,2017-04-02,38671025,Wei,"The room is very nice and clean. David is very friendly, and he provides very clear and sufficient information for check-in. I would like to stay at this place again if I go to Toronto next time."
17682585,142547819,2017-04-08,46749747,Paulo,Amazing host! Zero Complain in all aspects.
17682585,142823081,2017-04-09,34091502,Holly,"Really noisy, no parking available close to house and bathroom had no toilet paper"
17682585,143848561,2017-04-13,81970643,Tom,"The lounge area and kitchen were welcoming and very clean. The location of the house is perfect for travelers who prefer to walk places, even with any number of bus and tram stops near by, and the best of the city is never more than a 30 minute walk away.

The room was very clean and warm, with plenty of storage space. We were warned (via previous reviews) that the wifi connection in the rooms wasn't going to be great even on the second floor, and we heard from other guests that it was almost non existent on the third. The only really disappointing part of the stay was the bed itself, which was very hard and uncomfortable.

With all this in mind, this is a pleasant venue for a few nights' stay."
17682585,144106281,2017-04-14,125659637,John,"Perfect clean room, great for 1 person or couple. Many cool places to walk to nearby. Communication from start to end from the owners was excellent. Thanks again guys!"
17682585,146704150,2017-04-23,33745711,Mila,Nice stay! 
17682585,147807422,2017-04-28,110614700,Lee & My,"Great stay at David's! bumped into him once throughout my stay, appreciated my independence. Room was clean and accurate. First thing you notice is that the house is spotless! amazing job david, thank you for having me. Will stay again soon!"
17682585,149299081,2017-05-03,64076199,Pedro,"The check-in process was very easy. I was worried as I was quite late but it is 'automated' in a way that no one needs to be there to receive you. David always sent communications to check-in and out on time.

The place was very clean, quiet and the location is not far from downtown Toronto (within walking distance)."
17682585,150856217,2017-05-09,89601476,Carter,"David's place acted as a fantastic home base throughout my trip. The check-in and check-out process was seamless thanks to David's detailed instructions.

THE GOOD STUFF
The room itself, as well as the building, was very clean and well put together. Whether you're coming alone, or with a group, I'd highly recommend David's place for their professionalism, the cleanliness of the space, and the convenient location. 

THE NOT SO GOOD STUFF
There really wasn't much to complain about, other than minors things like.. the spottiness of the wifi, the lack of salt and pepper in the kitchen, the single blow drier in a four floor home. Like I said, minor stuff!"
17682585,152669196,2017-05-17,99218818,Marcio,"Close to transportation, calm and clean. But it could have a place to leave the bags on the check out for those who have to wait a few hours before the flight.   "
17682585,153762116,2017-05-21,95050421,Adela,"Wow ! Where do I begin !
All I can say is that this room was excellent , very clean, comfortble and my favourite part was the decor, it was so tasteful. Our host was fenomenal very informative and super helpful. I highly recommend this to anyone who wants the best of the best. Thank you ! Hope to come back soon :) "
17682585,155204317,2017-05-27,129052738,Agus,"Super recomendable, esta bien ubicada, super limpia y agradable!
Lo unico negativo es la cantidad de ruidos de las otras habitaciones en la mañana."
17682585,155725328,2017-05-28,125252821,Paige,Davids place was in a good location and the room was very clean. Check in and check in process were easy and David was prompt.
17682585,156686172,2017-05-31,5094200,Karla A.,"David's place is really comfortable, very clean and organized, and very pretty. I've stayed a couple times there and enjoyed it every time. 
David and Oscar are really attentive and will respond to whatever doubt you have, they're great hosts. 
The place is really close to zones of Toronto that I would highly recommend like Little Italy, Kensington Market and Chinatown. 
Definitely a great place to stay in. 
"
17682585,156903127,2017-06-01,121859934,Els,"It's a nice, clean place. Room is a bit small,  but there are bigger common area's. Washrooms were very nice. Bed was a bit short though die us Dutch people :p "
17682585,158220725,2017-06-05,34373881,Carina,"Nice and clean place with a nice little room. Just the matress is really hard ;). Big kitchen but just some basic equipment for cooking missing. Self checkin and communication worked perfect. Closeby public transportation via metro, tram and rental bike. "
17682585,158610934,2017-06-07,82700707,Mary,"Great area, around little korea, little Italy, and public transport
Relatively small space kept very clean
Although the room is marked as having free parking there are only two parking spaces for a house full of guests and spots are not guaranteed "
17682585,160321982,2017-06-13,32699330,Sanjay,"Our room was clean, small but comfortable, and the common areas were nice. The neighborhood is quiet and the location is somewhat central and walkable to many local restaurants and attractions. That said, we had a number of issues with our stay including very dirty bathrooms, paper thin walls which make it easy to be disturbed and to inadvertently disturb other guests, draconian house rules enforced by many rudely worded signs, uncomfortably hot temperature at night, a total lack of host presence down to a third party messaging us though airbnb and yet another person doing the daily cleaning of the house. We never met David, never interacted with him in anyway even through messaging and were given no explanation of why he was never on site, why we were being contacted by a third party through airbnb and why yet another person was doing the daily cleaning of the house. The cost was relatively low, however, for the location, so despite a less than ideal stay, if you're on a budget and have a high tolerance for the issues described, this may be a good place to stay."
17682585,162134536,2017-06-19,50331691,Emilie,"Great communication, good room, great location."
17682585,163097087,2017-06-23,42873051,Paula,"Quiet, central. Easy communication with host. The bed was very firm, which worked for me. Thin walls. "
17682585,165396699,2017-07-01,46500255,Karlee,"Excellent place to stay - clean, easy to navigate / good response time from the host. Would definitely recommend "
17682585,167424862,2017-07-06,100408252,Bruno Et Nathalie,"Ce Airbnb vient d'Être remis à neuf, il est très agréable mais il est loin du principe du RBN, car aucun échange entre clients et hôtes... les clefs sont remises dans des cadenas... l'entretien semble correct mais sommaire pour la salle de bains... et il n'y a que deux places de parkings à l'arrière pour 7 logements. Concernant les parkings publics, on ne peut laisser la voiture toute la journée devant car il y a des périodes interdites aux stationnements et le parking de la ville couvre des périodes de 7 à 18h et 18h à 7h ce qui veut dire qu'il faut se lever à 6h30..."
17682585,167684701,2017-07-07,20401522,Katia,My stay at David's place was great. Very nice house and great location. The check in was very smooth.
17682585,168530388,2017-07-09,136355414,Umarie-Pier,We liked that place. It was near of a lot of services. David and Nicole answered very quickly about any questions. We recommand that place.
17682585,168920999,2017-07-10,60604842,Laura,Great stay! Loved the location and the room was just adorable! The house itself had a wonderful decor too. The self-checkin and check-out is a huge plus for autonomous travellers. I am definatley coming back! :)
17682585,170109247,2017-07-14,29553594,Dan,"Decent place to use as a base when exploring the city. A bit over what you would normal get in a hostel. 

The matrace are great !!!"
17682585,170475295,2017-07-15,138585420,Helen,"Great location, close to everything. Very clear and nice house to stay."
17682585,171437277,2017-07-17,95308525,Amira,I loved the place. Nice clean ans cozy room. Great big kitchen. Clean and newly renovated bathroom. We only stayed one night but it was awesome! I definitely recommend it.
17682585,171765757,2017-07-18,10226481,Panayotis & Valia,"David's rooms are clean and modern. It's more like a small hostel rather than a home stay. You'll probably never meet your host, but receive instructions on  your email instead. For some this is good. For others, who are used to a little bit more hospitality, may seem weird. 
Our stay was nice and comfortable. We only faced one problem with the wifi, which (due to the fact that we could only communicate via email or the app and, well, we didn't have wifi to do it and it was very late in the night) was solved the next morning. However this was not something serious and probably not something that happens usually. 
Overall a good stay, a little bit overpriced for a room with shared bathroom, but accommodation in Toronto is expensive anyway. "
17682585,173055341,2017-07-22,61853606,Megan,"Our stay at David's place was perfect. Couldn't have asked for more.
Clean, walk-able to the hip part of town, easy check in.
Be advised- the 2 parking spots were not available to us at any point, they were taken by the same 2 cars the entire time and parking in Toronto is horrid. Worse then living in NYC. Dont count on them being available."
17682585,173617954,2017-07-23,95781238,Hugo,"Great place, just like the pictures. Easy communication, highly recommand this place! "
17682585,174024556,2017-07-24,93687692,Higino,"O quarto é pequeno, não tem sinal de wifi e o colchão é  muito duro.
Não existe ninguém para o check in.
O quarto é silencioso e fica numa zona com muitos transportes.
Acesso fácil ao aeroporto."
17682585,177116710,2017-08-01,9017411,Danielle,"Nice location near Bloor street with lots of restaurants, bars, etc. The room was very clean. Exactly as advertised. Would recommend!"
17682585,185000696,2017-08-20,29890211,Meghan,"Our stay was great, good location and easy self-check in. A huge perk was the free parking on a first come, first serve basis. Only issues was the bed was pretty hard."
17682585,190592953,2017-09-04,22478818,Laila,"If you're looking for a clean bed in a central location this is probably the right place. 
But it's nothing more than that. Unfortunately we were a really disappointed with the accuracy of the information given to us by the host. We were told there are two parking spots- which is accurate, but what we weren't told is that it's two parking spots for potentially over 20 guests since the house can host a lot of people. We were also told there's parking on the street but we weren't told there is a 3 hour limit. We were told they would check the parking situation prior to our arrival and they never got back to us.

Additionally the wifi in the house was practically useless, so you can't rely on that either.

Unfortunately parking and wifi were extremely important for us during our stay, and were not delivered"
17682585,190945366,2017-09-05,103100649,Enrico,"Very nice share house, clean, walking distance to subway and city centre. Fast and easy check in/out."
17682585,191464515,2017-09-07,149318523,Natasha,Awesome. Just as the picture looked. On point. Lovely stay
17682585,193708470,2017-09-14,2411934,Ina,"Nice spot. At first, it wasn't well-equipped but the host was extremely responsive."
17682585,194008231,2017-09-15,58460817,Magda,"Wir waren nur eine Nacht da und haben auch sehr kurzfristig gebucht, es war alles perfekt was Kommunikation und Check-In angeht. Das Zimmer sieht genau so aus wie auf dem Bild und das Haus ist sehr sauber! 
 Flüstern wird empfohlen weil die Wände so dünn sind und man alles hören kann. Auf dem Flur sowie im Zimmer.
Da wir nur zu Fuß gegangen sind und die öffentlichen Verkehrsmittel nicht genutzt haben war es uns etwas zu weit von der City. Aber sonst eine gute Lage! 
Mein Tipp:
Das Badezimmer wird auch von anderen Gästen genutzt, vielleicht sollte man sich Desinfektionsmittel einpacken, wenn man wert auf Hygiene legt. 
Sonst eine tolle Unterkunft!"
17682585,195237098,2017-09-18,54748259,Dulce,"El colchón de la habitación es muy rígido, no apto para quienes acostumbran a dormir en camas suaves, el internet no llega a la habitación y en las áreas de estar falla muchísimo. 
La zona es buena para elegir transporte público y es segura."
17682585,195736259,2017-09-20,88256539,Lin,Like a hotel. 
17682585,198770914,2017-09-30,150968076,Dominic,"Beds were hard, and wifi was hard to use, but the place was nice, clean, in the middle of everything, and cozy"
17682585,200209087,2017-10-04,13335282,Kaku,Very clean and tidy.
17682585,201549076,2017-10-08,58610431,Regina Youjin,Check-in and check-out were very convenient! Its 5-10 minute walk from bathurst station and college st. The house is shared with other guests!
17682585,202717445,2017-10-12,52525395,Claire,"Super séjour, super logements !"
17682585,202977195,2017-10-13,30332115,Raphaelle,"The communciation was great with the people of PaperBox Mgnt. Even if I didn't meet anybody, everything for very well indicated. The room is very clean and the emplacement is great. Only negatives points are that the shared bathroom is as clean as a shared bathroom can be :) and that the walls are thin."
17682585,204747987,2017-10-19,152843118,Ilaria,La casa e la camera erano molto carine. Il bagno non sempre pulitissimo e la cucina un po' sprovvista di utensili (non c'erano scodelle grandi né scolapasta). A 45 minuti piedi dalla CN Tower e  5 minuti dalla metro. Praticamente nessun congatto con l'host.
17682585,205257277,2017-10-21,154747658,Raquel,"Localização ótima 
Quarto limpo 
Cozinha bem equipada e limpa
Gostei muito"
17682585,206699288,2017-10-26,58097352,Tara,"Exactly what someone would want/need as a young couple looking for a quick and easy spot to get to and from. Comfortable bed, and our room was ideal - was back of house with window out to fire escape, so our view was greenery and free of traffic sounds. Check in/out was a breeze! Thanks again. :)"
17682585,208254866,2017-10-31,142713996,Aristeo,Great place! Excellent check in process! Super clean! I would definitely stay in again! Best place for a short trip!
17682585,209151459,2017-11-04,31786571,Barbara,Quiet and cosy room in a perfect location. I really enjoyed staying in Toronto and this was the perfect place to live the city. The room was nice and clean and even the shared bathroom was fine.
17682585,210138749,2017-11-07,131178732,Anna,"Big house, reasonable location, nice bathrooms. But, bed was a bit hard! Useful having a parking space, but difficult to guarantee you'll get it as there are a lot of other guests in the house with you"
17682585,211314296,2017-11-12,49845371,Godfrey,"Great place, great location. But during a sunday morning had people going in and out of the washroom blow drying their hair and it was really loud for over an hour. At 6:00 am in the morning ! 

But overall great location on Bathurst street, easy to communicate."
17682585,212375639,2017-11-17,26358484,Munesu,"Shared bathroom was often messy and not cleaned thoroughly or regularly. The house is run much like a hostel. Host was inaccessible (no response to calls or emails during my 5 day stay), except for a gentleman occasionally on site who did not speak much English and barged into my room twice because he mixed up my check out dates. Self check in would have been seamless had the front door not gotten stuck, no one was available to assist. Room itself was very clean, and as shown in photo. All in all, okay for the price."
17682585,213361098,2017-11-20,61135436,Hugh,"We didn't get to stay in the room after all, due to some plans being changed.
But we appreciate the great communication with the host!"
17682585,213873507,2017-11-23,154127371,Moe,This place was comfortable to stay. I recommend this!
17682585,217918408,2017-12-10,56555733,Buqu,This place is very clean and modern. The check in procedure is also very convenient. I enjoyed my stay very much!
17682585,219743612,2017-12-18,27415572,Jake,"Stay was spoiled by a usurious lockout fee. $50! More than the cost of one night’s stay. And, as the management said, ‘It happens all the time.’ Management (located far away) took three hours to arrive with the key. A good rule for good business is not to punish people inordinately for innocent mistakes. The entire process here is automated and impersonal - perfect for sociopathic loners and people who enjoy hearing the toilet flush all night. If that describes you, stay here!"
17682585,219913418,2017-12-19,24164603,Lucas,"Amazing room, very quiet and comfy. The house itself is excellent too. I only had a problem with the WiFi at first, but someone assisted me, and the problem was fixed shortly."
17682585,220076678,2017-12-20,87296164,Joannah,"Such a lovely place, very stylish. Kind of like the classiest youth hostel. All guests share bathroom and large kitchen."
17682585,222704567,2017-12-30,31455093,Belinda,"I totally recommend this place, so close to subway, clean, spacious, downtown all that’s good! Thanks guys!"
17682585,223067656,2017-12-31,82121693,Yan Lin,The host replied very quickly. This place is affordable and convenient. There are many stairs so folks with big suitcases prepare yourself mentally.
17682585,227012048,2018-01-13,139736653,Alan,Super clean and safe. Great communication. Great location too. Super close to subway line.
17682585,228020056,2018-01-17,149753829,Rawa,It was exactly the same as shown in the pictures. Very clean and quiet. Close to nightlife. With a reasonable price.
17682585,228591942,2018-01-20,166191646,Gianluca,Value for money. Clear instruction to check-in. Clean place. Quick response
17682585,228951945,2018-01-21,17053857,Andrea,"Great space, everything was very clean and comfy. Check-in and check-out were very easy and the location was great. The hosts are hard to reach and a bit impersonal, but we had no issues so it was fine.  We would stay here again."
17682585,229773952,2018-01-25,27367757,Nikeeta,This place is a great economical stay. With privacy and an option to meet other guest. The room are designed nicely. For the value it is great.
17682585,230912473,2018-01-29,56125375,Ayami,ﾄﾛﾝﾄに滞在する際にはここを利用しています｡3回泊まりました｡ｼｽﾃﾑも立地も清潔さもGoodです｡
17682585,231501223,2018-02-01,89954317,Bhagyasri,Best location!!! Steps away to Kensington market and lot of restaurants. Good for a couple for a short stay.
17682585,234013056,2018-02-11,107173163,Izzy,Very organised check in/our system!
17682585,234425913,2018-02-12,75971171,Yu-Chun,"The room provided was nice and clean, in a fairly quiet neighborhood. 2 Parking spots were offered, and it is first come first served basis. If you happened to miss the parking chance I would strongly recommend NOT to park on the street. Im from US, and the rules and signs are just very different. I ended up gotten my car towed and ticked.. but other than that everything else was good.  The host was great to work with.  Easy check-in and check-out process. Instructions were clear. Would stay again if I come back."
17682585,236882514,2018-02-20,108257945,Ségolène,Emplacement proche du centre ville et très agréable ! Je recommande !
17682585,239188889,2018-02-28,69063074,Amrit,Professionally management. Slow internet only issue. Good location otherwise!!
17682585,239655723,2018-03-02,66931626,Marie-Ève,"Mon amie et moi avons eu un excellent séjour. Le logement était propre, silencieux et situé dans un beau quartier près de plusieurs petits cafés."
17682585,239913090,2018-03-03,135752141,Hun,"Descent location, clean rooms."
17682585,240304067,2018-03-04,103808122,Tincho F.,Really comfortable hard mattress.
17682585,240695148,2018-03-05,89177895,Kai,"everything prefect, very awesome experience"
17682585,241294462,2018-03-08,130585545,Luiza,Great accommodation! Very clean and organized! Exactly how it shows on the picture!
17682585,241513740,2018-03-09,52899701,Yanny,"非常棒的住宿,很靠近公共交通,地铁站步行可达｡"
17682585,242230683,2018-03-11,71325909,Sarah,I have stayed with PaperBox many times and typically try to stay with them whenever I go to Toronto. PaperBox offers great rooms at a great value. It can be a little loud because there are so many rooms but I typically travel with a white noise machine that helps with some of the noise. Overall a great place to stay in a good location with easy check in and value.
17682585,243120451,2018-03-14,97111712,Billy,Great place to stay in Toronto!
17682585,243298561,2018-03-15,66383409,Sam,"Good place to stay in Toronto. Super easy to get to from Union Station and the airport, great location with lots going on nearby, the room and bathroom were clean, and it was simple to check in. The walls are pretty thin so you may hear other guests going in and out late at night."
17682585,244327008,2018-03-18,174818995,Charlotte Kwan Ting,"It’s basically everything you see from the photo. Hosts are very nice and communications were great. This budget friendly place is very close to everything, the location of this place is good. One disadvantage is that the heat is central-controlled so the room could be a bit stuffy sometimes. After all, I have enjoyed my stay here!"
17682585,246480992,2018-03-25,136960948,Jeffrey,"Had a great stay of 7 days; room was clean and the common facilities were clean and well appointed. Would not necessarily recommend if you plan on spending all of your time in the unit because the common spaces are shared between a number of rooms, but as for a launching pad to see the city or travel for business, it would be ideal."
17682585,248484559,2018-03-31,6609574,Cody,"This is a great guest house for travelers on the go, who're looking for a convenient, user-friendly base from which to explore Toronto. Check-in was super easy, the facilities were updated and very nice, and the location can't be beat! In fact, that was my favorite part -- it's awesomely located near major commercial districts and multiple public transit lines. Oh, and the price is totally reasonable."
17682585,252166130,2018-04-09,93103466,Louis,"Good stay for one night, unfortunately parking spots were already taken so I had to pay to park! Otherwise nothing wrong with the place it is calm and cosy!"
17682585,252660555,2018-04-11,61311979,Rahmina,Easy check in . Lots of things around the neighbourhood
17682585,253474425,2018-04-14,1838867,Eliza,"Sadly I wasn’t able to actually stay, as I got a migraine just before my drive up from Buffalo.  Mgmt was extremely quick with thorough responses though & helped with everything."
17682585,254664467,2018-04-17,128662296,Chenyang,"It is a not bad place but the wifi speed is too slow, sometimes can not even be connected."
17682585,254899225,2018-04-18,141237523,Gabriel,
17682585,255151165,2018-04-19,86671720,Aneta,"Great location, clean and modern, quick responses! Would stay again!!"
