host_id,host_url,host_name,id,latitude,longitude,number_of_reviews,price,property_type,thumbnail_url,listing_url,host_picture_url,host_is_superhost,host_identity_verified
105347096,https://www.airbnb.com/users/show/105347096,Mark,26569295,43.64812,-79.53161999999999,0,$100.00,Apartment,,https://www.airbnb.com/rooms/26569295,https://a0.muscache.com/im/pictures/86ae7d62-b4e7-4a32-a182-3563035f4703.jpg?aki_policy=profile_x_medium,f,f
199811566,https://www.airbnb.com/users/show/199811566,Valeria,26572424,43.6595,-79.40222,0,$29.00,House,,https://www.airbnb.com/rooms/26572424,https://a0.muscache.com/im/pictures/user/5523d52c-cd76-4362-a1bb-5e973ab893ec.jpg?aki_policy=profile_x_medium,f,f
10468498,https://www.airbnb.com/users/show/10468498,Ade,26585117,43.6313,-79.47493,1,$119.00,Condominium,,https://www.airbnb.com/rooms/26585117,https://a0.muscache.com/im/users/10468498/profile_pic/1394741907/original.jpg?aki_policy=profile_x_medium,f,t
149825954,https://www.airbnb.com/users/show/149825954,Real Dreams,26592013,43.6412,-79.38233000000001,0,$159.00,Condominium,,https://www.airbnb.com/rooms/26592013,https://a0.muscache.com/im/pictures/user/3e869a9f-cf3e-439d-97e8-3a5d12d480ce.jpg?aki_policy=profile_x_medium,f,f
184492150,https://www.airbnb.com/users/show/184492150,Albert,26594843,43.81075,-79.32597,1,$70.00,House,,https://www.airbnb.com/rooms/26594843,https://a0.muscache.com/im/pictures/user/4a63ec8c-98a7-4b98-a337-30ecbb41e946.jpg?aki_policy=profile_x_medium,f,f
156133888,https://www.airbnb.com/users/show/156133888,Vacation Living,26595367,43.78517,-79.31968,0,$226.00,House,,https://www.airbnb.com/rooms/26595367,https://a0.muscache.com/im/pictures/user/94f07376-883d-447d-a57a-61e899f71875.jpg?aki_policy=profile_x_medium,f,f
63547286,https://www.airbnb.com/users/show/63547286,Tatjana,26608522,43.68622,-79.2762,1,$384.00,Bungalow,,https://www.airbnb.com/rooms/26608522,https://a0.muscache.com/im/pictures/user/34ba9c71-30d9-4f3c-b946-bf52de3cbf75.jpg?aki_policy=profile_x_medium,f,t
1776338,https://www.airbnb.com/users/show/1776338,Mel,26615408,43.65858,-79.43473,0,$125.00,House,,https://www.airbnb.com/rooms/26615408,https://a0.muscache.com/im/pictures/8f42cf46-81c6-45e5-8995-0b185ab976d2.jpg?aki_policy=profile_x_medium,f,t
13629883,https://www.airbnb.com/users/show/13629883,Jake,26621439,43.66564,-79.32677,0,$375.00,House,,https://www.airbnb.com/rooms/26621439,https://a0.muscache.com/im/pictures/77df78ee-4e9c-494b-a784-8380a75ed94c.jpg?aki_policy=profile_x_medium,f,f
21868614,https://www.airbnb.com/users/show/21868614,Marie-Josee,26622265,43.69155,-79.44286,1,$75.00,House,,https://www.airbnb.com/rooms/26622265,https://a0.muscache.com/im/users/21868614/profile_pic/1411908458/original.jpg?aki_policy=profile_x_medium,f,f
30314163,https://www.airbnb.com/users/show/30314163,Jinesh,26630206,43.64219,-79.38154,1,$121.00,Condominium,,https://www.airbnb.com/rooms/26630206,https://a0.muscache.com/im/users/30314163/profile_pic/1427766148/original.jpg?aki_policy=profile_x_medium,f,f
200266175,https://www.airbnb.com/users/show/200266175,Jessica,26640546,43.65041,-79.40618,1,$29.00,House,,https://www.airbnb.com/rooms/26640546,https://a0.muscache.com/im/pictures/user/c113095e-be2f-49b2-9966-71797172ec46.jpg?aki_policy=profile_x_medium,f,f
187740590,https://www.airbnb.com/users/show/187740590,Alex,26642935,43.65943,-79.38403000000001,0,$100.00,Condominium,,https://www.airbnb.com/rooms/26642935,https://a0.muscache.com/im/pictures/user/ac322679-d6db-43c6-a00e-80041b8b4661.jpg?aki_policy=profile_x_medium,f,f
191200,https://www.airbnb.com/users/show/191200,Leigh,26663095,43.64825,-79.45729,0,$130.00,House,,https://www.airbnb.com/rooms/26663095,https://a0.muscache.com/im/pictures/dabf688f-d1db-4b89-a21b-295c9ab33ef8.jpg?aki_policy=profile_x_medium,f,t
37514178,https://www.airbnb.com/users/show/37514178,TO Stays,26665407,43.64155,-79.3822,0,$110.00,Condominium,,https://www.airbnb.com/rooms/26665407,https://a0.muscache.com/im/users/37514178/profile_pic/1436066009/original.jpg?aki_policy=profile_x_medium,t,f
80470583,https://www.airbnb.com/users/show/80470583,Jeong-Wan,26668629,43.64806,-79.39759000000001,1,$121.00,Condominium,,https://www.airbnb.com/rooms/26668629,https://a0.muscache.com/im/pictures/9cbd3f02-313a-45ce-a9b0-b9773500967d.jpg?aki_policy=profile_x_medium,f,f
137701267,https://www.airbnb.com/users/show/137701267,Alice,26677464,43.77309,-79.21251,1,$35.00,House,,https://www.airbnb.com/rooms/26677464,https://a0.muscache.com/im/pictures/2e83f071-e5f6-45df-ba90-65e62823a264.jpg?aki_policy=profile_x_medium,f,f
7065364,https://www.airbnb.com/users/show/7065364,David,26681755,43.66753,-79.38476999999999,0,$196.00,Condominium,,https://www.airbnb.com/rooms/26681755,https://a0.muscache.com/im/pictures/9b01368a-d846-4e65-8d6a-8c2fb13c4934.jpg?aki_policy=profile_x_medium,f,f
5898107,https://www.airbnb.com/users/show/5898107,Nancy,26688006,43.644079999999995,-79.41611999999999,0,$450.00,Loft,,https://www.airbnb.com/rooms/26688006,https://a0.muscache.com/im/users/5898107/profile_pic/1420667094/original.jpg?aki_policy=profile_x_medium,f,t
18924392,https://www.airbnb.com/users/show/18924392,Nicol,26688311,43.66369,-79.32804,1,$60.00,Guest suite,,https://www.airbnb.com/rooms/26688311,https://a0.muscache.com/im/pictures/6c7bc683-5a43-4232-864e-7e2351b83ea0.jpg?aki_policy=profile_x_medium,f,t
59090871,https://www.airbnb.com/users/show/59090871,Sabee,26688544,43.83171,-79.23385,1,$25.00,House,,https://www.airbnb.com/rooms/26688544,https://a0.muscache.com/im/pictures/user/6c6130c9-b50b-4f03-bca1-f839c8b0cd0e.jpg?aki_policy=profile_x_medium,f,f
10766201,https://www.airbnb.com/users/show/10766201,Raju,26702197,43.65708,-79.38644000000001,0,$130.00,Apartment,,https://www.airbnb.com/rooms/26702197,https://a0.muscache.com/im/pictures/b9cc7ad4-a10f-4d6f-aeb7-bc4ed1bd057f.jpg?aki_policy=profile_x_medium,f,t
1482452,https://www.airbnb.com/users/show/1482452,Henry,26707172,43.64522,-79.39402,1,$200.00,Apartment,,https://www.airbnb.com/rooms/26707172,https://a0.muscache.com/im/pictures/faa2b7c1-4f25-4994-ac32-8c0ccbe4bc57.jpg?aki_policy=profile_x_medium,f,t
102149,https://www.airbnb.com/users/show/102149,Anna,26708543,43.63547,-79.40109,1,$170.00,Loft,,https://www.airbnb.com/rooms/26708543,https://a0.muscache.com/im/pictures/user/5e0d4556-17fc-4b08-9d28-d32cd8871c94.jpg?aki_policy=profile_x_medium,f,f
186970094,https://www.airbnb.com/users/show/186970094,Chirag,26713171,43.75385,-79.55966,0,$202.00,Guest suite,,https://www.airbnb.com/rooms/26713171,https://a0.muscache.com/im/pictures/user/505c3625-4387-4af5-8dcb-2656e38a02a3.jpg?aki_policy=profile_x_medium,t,f
36082484,https://www.airbnb.com/users/show/36082484,Shareefa,26718644,43.642720000000004,-79.38304000000001,1,$401.00,Condominium,,https://www.airbnb.com/rooms/26718644,https://a0.muscache.com/im/pictures/user/65484008-5abd-4af3-ad54-2c6ddd4fcf43.jpg?aki_policy=profile_x_medium,t,f
9443058,https://www.airbnb.com/users/show/9443058,Elias,26725330,43.64107,-79.43046,0,$175.00,Apartment,,https://www.airbnb.com/rooms/26725330,https://a0.muscache.com/im/pictures/user/d3637921-9a94-4eb5-a126-02047b14d8fb.jpg?aki_policy=profile_x_medium,f,f
187686707,https://www.airbnb.com/users/show/187686707,James,26737214,43.79844,-79.29961999999999,0,$60.00,House,,https://www.airbnb.com/rooms/26737214,https://a0.muscache.com/im/pictures/user/fdcaf784-95bb-48c2-ba3f-6834affa39f0.jpg?aki_policy=profile_x_medium,f,f
187686707,https://www.airbnb.com/users/show/187686707,James,26738952,43.8002,-79.30104,1,$60.00,House,,https://www.airbnb.com/rooms/26738952,https://a0.muscache.com/im/pictures/user/fdcaf784-95bb-48c2-ba3f-6834affa39f0.jpg?aki_policy=profile_x_medium,f,f
12742095,https://www.airbnb.com/users/show/12742095,Emil & Sue,26746332,43.670770000000005,-79.37608,0,$119.00,Apartment,,https://www.airbnb.com/rooms/26746332,https://a0.muscache.com/im/pictures/user/626d3181-c1d2-4e41-aa9a-70e159596953.jpg?aki_policy=profile_x_medium,t,f
114043712,https://www.airbnb.com/users/show/114043712,Shahryar,26746636,43.72638,-79.40771,1,$213.00,House,,https://www.airbnb.com/rooms/26746636,https://a0.muscache.com/im/pictures/4b3ae96e-8438-4350-9b2a-a8eec45abc51.jpg?aki_policy=profile_x_medium,f,f
200882392,https://www.airbnb.com/users/show/200882392,Phillip,26747580,43.72953,-79.43244,0,$75.00,Bungalow,,https://www.airbnb.com/rooms/26747580,https://a0.muscache.com/im/pictures/user/be199eb5-7ad2-48f1-9bd5-1a47c3b004d8.jpg?aki_policy=profile_x_medium,f,f
12742095,https://www.airbnb.com/users/show/12742095,Emil & Sue,26749903,43.67085,-79.37491999999999,0,$149.00,Apartment,,https://www.airbnb.com/rooms/26749903,https://a0.muscache.com/im/pictures/user/626d3181-c1d2-4e41-aa9a-70e159596953.jpg?aki_policy=profile_x_medium,t,f
1015926,https://www.airbnb.com/users/show/1015926,Grant,26766440,43.64127,-79.50551999999999,0,$75.00,Bungalow,,https://www.airbnb.com/rooms/26766440,https://a0.muscache.com/im/pictures/user/c7743521-12bc-410c-b022-1b3387806864.jpg?aki_policy=profile_x_medium,f,t
187686707,https://www.airbnb.com/users/show/187686707,James,26771347,43.79861,-79.29972,0,$141.00,House,,https://www.airbnb.com/rooms/26771347,https://a0.muscache.com/im/pictures/user/fdcaf784-95bb-48c2-ba3f-6834affa39f0.jpg?aki_policy=profile_x_medium,f,f
194322758,https://www.airbnb.com/users/show/194322758,Kenith,26777568,43.67119,-79.37642,0,$92.00,Apartment,,https://www.airbnb.com/rooms/26777568,https://a0.muscache.com/im/pictures/user/453f339b-186a-4c94-9609-49d4eb8e7bb7.jpg?aki_policy=profile_x_medium,f,f
187686707,https://www.airbnb.com/users/show/187686707,James,26778492,43.8,-79.301,0,$80.00,House,,https://www.airbnb.com/rooms/26778492,https://a0.muscache.com/im/pictures/user/fdcaf784-95bb-48c2-ba3f-6834affa39f0.jpg?aki_policy=profile_x_medium,f,f
187686707,https://www.airbnb.com/users/show/187686707,James,26778868,43.79848,-79.3008,0,$90.00,House,,https://www.airbnb.com/rooms/26778868,https://a0.muscache.com/im/pictures/user/fdcaf784-95bb-48c2-ba3f-6834affa39f0.jpg?aki_policy=profile_x_medium,f,f
201373888,https://www.airbnb.com/users/show/201373888,Trevor,26780473,43.68600000000001,-79.3161,1,$28.00,House,,https://www.airbnb.com/rooms/26780473,https://a0.muscache.com/im/pictures/user/0df5a078-38f4-4f95-a67d-c52222aad528.jpg?aki_policy=profile_x_medium,f,f
126630924,https://www.airbnb.com/users/show/126630924,Evolve,26782198,43.75672,-79.41031,0,$201.00,Apartment,,https://www.airbnb.com/rooms/26782198,https://a0.muscache.com/im/pictures/user/1258ee18-22b2-4b35-a70e-e528dda54b7c.jpg?aki_policy=profile_x_medium,f,f
144098179,https://www.airbnb.com/users/show/144098179,Ron,26782979,43.66329,-79.37748,0,$80.00,Apartment,,https://www.airbnb.com/rooms/26782979,https://a0.muscache.com/im/pictures/user/c7591ff4-b737-4574-9547-72a1f16a30f4.jpg?aki_policy=profile_x_medium,t,f
144098179,https://www.airbnb.com/users/show/144098179,Ron,26783080,43.661159999999995,-79.37541,0,$46.00,Apartment,,https://www.airbnb.com/rooms/26783080,https://a0.muscache.com/im/pictures/user/c7591ff4-b737-4574-9547-72a1f16a30f4.jpg?aki_policy=profile_x_medium,t,f
201112625,https://www.airbnb.com/users/show/201112625,Sul,26784572,43.64125,-79.38242,0,$121.00,Condominium,,https://www.airbnb.com/rooms/26784572,https://a0.muscache.com/im/pictures/user/8bee3968-5c0e-466d-b4d7-1caad2658c7a.jpg?aki_policy=profile_x_medium,f,f
29653798,https://www.airbnb.com/users/show/29653798,Joseph,26785580,43.689820000000005,-79.35199,1,$121.00,Apartment,,https://www.airbnb.com/rooms/26785580,https://a0.muscache.com/im/pictures/user/fff34b3d-4935-49db-b7bc-515999fe7cf4.jpg?aki_policy=profile_x_medium,f,t
110986914,https://www.airbnb.com/users/show/110986914,Executive Furnished,26785969,43.70647,-79.39896999999999,0,$200.00,Apartment,,https://www.airbnb.com/rooms/26785969,https://a0.muscache.com/im/pictures/user/51127606-5e95-4e84-afd7-83d4b651059f.jpg?aki_policy=profile_x_medium,f,f
134514729,https://www.airbnb.com/users/show/134514729,Roland,26788213,43.66467,-79.3437,1,$496.00,House,,https://www.airbnb.com/rooms/26788213,https://a0.muscache.com/im/pictures/user/dfe70957-ad50-416b-abcf-49f37a6cd2b6.jpg?aki_policy=profile_x_medium,t,f
8761378,https://www.airbnb.com/users/show/8761378,Shanley,26817665,43.68535,-79.46505,1,$72.00,Guest suite,,https://www.airbnb.com/rooms/26817665,https://a0.muscache.com/im/pictures/user/61d8c064-5e07-4d65-a1b7-59db81930498.jpg?aki_policy=profile_x_medium,t,f
17974740,https://www.airbnb.com/users/show/17974740,Denis,26837698,43.77681,-79.37652,1,$55.00,House,,https://www.airbnb.com/rooms/26837698,https://a0.muscache.com/im/pictures/1f3d443c-519b-4009-a0fd-b099718290a9.jpg?aki_policy=profile_x_medium,t,f
201903154,https://www.airbnb.com/users/show/201903154,Lina,26846655,43.78226,-79.39935,1,$80.00,Townhouse,,https://www.airbnb.com/rooms/26846655,https://a0.muscache.com/im/pictures/user/7eff2811-b801-48b3-a3ee-b6bd521b8318.jpg?aki_policy=profile_x_medium,f,f
201903154,https://www.airbnb.com/users/show/201903154,Lina,26847016,43.78268,-79.39947,1,$80.00,Townhouse,,https://www.airbnb.com/rooms/26847016,https://a0.muscache.com/im/pictures/user/7eff2811-b801-48b3-a3ee-b6bd521b8318.jpg?aki_policy=profile_x_medium,f,f
201918847,https://www.airbnb.com/users/show/201918847,Catherine,26847746,43.65503,-79.37428,0,$179.00,Apartment,,https://www.airbnb.com/rooms/26847746,https://a0.muscache.com/im/pictures/user/6e8533a8-658c-4742-9253-1b6e4326cc52.jpg?aki_policy=profile_x_medium,f,f
36904813,https://www.airbnb.com/users/show/36904813,Linh,26847892,43.76175,-79.4557,1,$40.00,Bungalow,,https://www.airbnb.com/rooms/26847892,https://a0.muscache.com/im/pictures/5ed06044-7efb-4175-a898-11605e88e28b.jpg?aki_policy=profile_x_medium,t,f
69890767,https://www.airbnb.com/users/show/69890767,Melissa,26863300,43.65824,-79.43056,0,$675.00,House,,https://www.airbnb.com/rooms/26863300,https://a0.muscache.com/im/pictures/5a224f80-beb1-4595-9c93-eaddb226962b.jpg?aki_policy=profile_x_medium,f,f
132846834,https://www.airbnb.com/users/show/132846834,Sherry,26866542,43.67224,-79.30236,0,$58.00,House,,https://www.airbnb.com/rooms/26866542,https://a0.muscache.com/im/pictures/97e25d91-77fb-44a2-95db-bc8294b1a99d.jpg?aki_policy=profile_x_medium,f,f
200515894,https://www.airbnb.com/users/show/200515894,JiLiang,26877084,43.81753,-79.331,1,$35.00,House,,https://www.airbnb.com/rooms/26877084,https://a0.muscache.com/im/pictures/user/ead5f368-88df-4ba8-a207-0289d1f5f7c6.jpg?aki_policy=profile_x_medium,f,f
200515894,https://www.airbnb.com/users/show/200515894,JiLiang,26878441,43.81657,-79.33248,1,$35.00,House,,https://www.airbnb.com/rooms/26878441,https://a0.muscache.com/im/pictures/user/ead5f368-88df-4ba8-a207-0289d1f5f7c6.jpg?aki_policy=profile_x_medium,f,f
179437261,https://www.airbnb.com/users/show/179437261,M,26881420,43.637840000000004,-79.41269,0,$350.00,Condominium,,https://www.airbnb.com/rooms/26881420,https://a0.muscache.com/im/pictures/user/a02c884b-2f74-4675-9529-dfd5e162233a.jpg?aki_policy=profile_x_medium,f,f
42754834,https://www.airbnb.com/users/show/42754834,Mark,26885922,43.7774,-79.4122,1,$58.00,Condominium,,https://www.airbnb.com/rooms/26885922,https://a0.muscache.com/im/pictures/e5e53552-60c7-4b79-b550-1c4c9b63438e.jpg?aki_policy=profile_x_medium,f,t
202268150,https://www.airbnb.com/users/show/202268150,Tharsanan,26889738,43.796479999999995,-79.17106,1,$500.00,House,,https://www.airbnb.com/rooms/26889738,https://a0.muscache.com/im/pictures/user/5cf0618c-c53d-409e-beee-28f4d3d3b71e.jpg?aki_policy=profile_x_medium,f,f
44098156,https://www.airbnb.com/users/show/44098156,Jay,26895871,43.76595,-79.50352,1,$39.00,House,,https://www.airbnb.com/rooms/26895871,https://a0.muscache.com/im/pictures/6f5b6f1b-b640-4e53-97dd-e27af455de06.jpg?aki_policy=profile_x_medium,f,f
202071963,https://www.airbnb.com/users/show/202071963,Neal,26896487,43.66265,-79.37593000000001,0,$90.00,Townhouse,,https://www.airbnb.com/rooms/26896487,https://a0.muscache.com/im/pictures/user/a75bf6fa-2d5b-41c2-9635-dc62b8f1f934.jpg?aki_policy=profile_x_medium,f,f
17841018,https://www.airbnb.com/users/show/17841018,Stefan,26912364,43.645309999999995,-79.40158000000001,0,$300.00,Condominium,,https://www.airbnb.com/rooms/26912364,https://a0.muscache.com/im/pictures/c4ebc971-eefe-4dea-9c42-9f9ff77d333b.jpg?aki_policy=profile_x_medium,f,f
202511555,https://www.airbnb.com/users/show/202511555,Ns,26916141,43.63948,-79.39836,1,$551.00,Condominium,,https://www.airbnb.com/rooms/26916141,https://a0.muscache.com/im/pictures/user/f8c11e39-11f8-4616-8a83-bbcf15c3055e.jpg?aki_policy=profile_x_medium,f,f
90435104,https://www.airbnb.com/users/show/90435104,David,26916211,43.63619,-79.40581999999999,1,$425.00,Condominium,,https://www.airbnb.com/rooms/26916211,https://a0.muscache.com/im/pictures/e742510c-c6e7-4f7b-b5a7-eed82bac0f4d.jpg?aki_policy=profile_x_medium,f,t
22909850,https://www.airbnb.com/users/show/22909850,Elise And Myles,26919610,43.68221,-79.48823,1,$70.00,House,,https://www.airbnb.com/rooms/26919610,https://a0.muscache.com/im/users/22909850/profile_pic/1414218994/original.jpg?aki_policy=profile_x_medium,f,t
202590041,https://www.airbnb.com/users/show/202590041,Noosha,26924213,43.767790000000005,-79.2853,0,$50.00,House,,https://www.airbnb.com/rooms/26924213,https://a0.muscache.com/im/pictures/user/83f39b69-123e-4fa3-9735-b5aa234afd11.jpg?aki_policy=profile_x_medium,f,f
131472043,https://www.airbnb.com/users/show/131472043,Claire,26940501,43.677009999999996,-79.29814,1,$150.00,House,,https://www.airbnb.com/rooms/26940501,https://a0.muscache.com/im/pictures/cdbafbee-00f0-417f-8a93-b956e5a146d5.jpg?aki_policy=profile_x_medium,f,t
47989866,https://www.airbnb.com/users/show/47989866,Vlad,26943132,43.74292,-79.34604,0,$70.00,Bungalow,,https://www.airbnb.com/rooms/26943132,https://a0.muscache.com/im/pictures/user/5ecafa26-1e1f-4627-87c6-32c0a802f3b1.jpg?aki_policy=profile_x_medium,f,f
81753677,https://www.airbnb.com/users/show/81753677,Shiva,26944645,43.764829999999996,-79.41291,0,$200.00,Condominium,,https://www.airbnb.com/rooms/26944645,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,f,f
28023967,https://www.airbnb.com/users/show/28023967,Julie,26945840,43.81436,-79.30673,1,$67.00,House,,https://www.airbnb.com/rooms/26945840,https://a0.muscache.com/im/pictures/user/b53887cb-73dc-4500-a7ae-c277e4271c7f.jpg?aki_policy=profile_x_medium,f,f
88717229,https://www.airbnb.com/users/show/88717229,Jen,26952882,43.64193,-79.42347,0,$121.00,Condominium,,https://www.airbnb.com/rooms/26952882,https://a0.muscache.com/im/pictures/1a4e01b7-2bb5-4167-b756-186d4ab55c78.jpg?aki_policy=profile_x_medium,f,f
3916266,https://www.airbnb.com/users/show/3916266,Michael,26953295,43.66679,-79.36865,1,$84.00,Apartment,,https://www.airbnb.com/rooms/26953295,https://a0.muscache.com/im/pictures/user/da2daee4-87ce-43bb-a2a1-64b00d454159.jpg?aki_policy=profile_x_medium,f,t
123681217,https://www.airbnb.com/users/show/123681217,Andy,26956370,43.708079999999995,-79.39098,0,$200.00,Condominium,,https://www.airbnb.com/rooms/26956370,https://a0.muscache.com/im/pictures/1c166a74-c9c3-4a04-8bfc-9877060f9e37.jpg?aki_policy=profile_x_medium,f,t
136396033,https://www.airbnb.com/users/show/136396033,Eva,26956394,43.77923,-79.42707,0,"$1,001.00",House,,https://www.airbnb.com/rooms/26956394,https://a0.muscache.com/im/pictures/914f13d0-49d9-4e34-942f-394789f2290f.jpg?aki_policy=profile_x_medium,f,f
192849470,https://www.airbnb.com/users/show/192849470,The Annex Hotel,26966116,43.66578,-79.40674,1,$225.00,Boutique hotel,,https://www.airbnb.com/rooms/26966116,https://a0.muscache.com/im/pictures/user/69fc8add-cc4e-44b7-98c9-2eae5aa4c6c1.jpg?aki_policy=profile_x_medium,t,f
192849470,https://www.airbnb.com/users/show/192849470,The Annex Hotel,26966370,43.664970000000004,-79.40904,0,$225.00,Boutique hotel,,https://www.airbnb.com/rooms/26966370,https://a0.muscache.com/im/pictures/user/69fc8add-cc4e-44b7-98c9-2eae5aa4c6c1.jpg?aki_policy=profile_x_medium,t,f
192849470,https://www.airbnb.com/users/show/192849470,The Annex Hotel,26967197,43.66467,-79.40836999999999,1,$175.00,Boutique hotel,,https://www.airbnb.com/rooms/26967197,https://a0.muscache.com/im/pictures/user/69fc8add-cc4e-44b7-98c9-2eae5aa4c6c1.jpg?aki_policy=profile_x_medium,t,f
192849470,https://www.airbnb.com/users/show/192849470,The Annex Hotel,26967455,43.664359999999995,-79.40734,1,$175.00,Boutique hotel,,https://www.airbnb.com/rooms/26967455,https://a0.muscache.com/im/pictures/user/69fc8add-cc4e-44b7-98c9-2eae5aa4c6c1.jpg?aki_policy=profile_x_medium,t,f
192849470,https://www.airbnb.com/users/show/192849470,The Annex Hotel,26967523,43.66438,-79.40889,1,$175.00,Boutique hotel,,https://www.airbnb.com/rooms/26967523,https://a0.muscache.com/im/pictures/user/69fc8add-cc4e-44b7-98c9-2eae5aa4c6c1.jpg?aki_policy=profile_x_medium,t,f
192849470,https://www.airbnb.com/users/show/192849470,The Annex Hotel,26967838,43.66483,-79.40765,1,$175.00,Boutique hotel,,https://www.airbnb.com/rooms/26967838,https://a0.muscache.com/im/pictures/user/69fc8add-cc4e-44b7-98c9-2eae5aa4c6c1.jpg?aki_policy=profile_x_medium,t,f
65926856,https://www.airbnb.com/users/show/65926856,Jon,26985684,43.64352,-79.40086,1,$169.00,Condominium,,https://www.airbnb.com/rooms/26985684,https://a0.muscache.com/im/pictures/bc59c4e4-2be7-475a-bc0e-92ba68be8b4b.jpg?aki_policy=profile_x_medium,f,t
177659502,https://www.airbnb.com/users/show/177659502,Sara,26987700,43.65365,-79.46554,1,$137.00,Apartment,,https://www.airbnb.com/rooms/26987700,https://a0.muscache.com/im/pictures/user/1c784075-80fa-4d07-ba97-063581004d82.jpg?aki_policy=profile_x_medium,f,f
203053814,https://www.airbnb.com/users/show/203053814,Jorden,26988502,43.655359999999995,-79.39959,1,$150.00,Apartment,,https://www.airbnb.com/rooms/26988502,https://a0.muscache.com/im/pictures/user/1b6ba50a-8784-4189-9c26-3e38072fffc8.jpg?aki_policy=profile_x_medium,f,f
203072710,https://www.airbnb.com/users/show/203072710,Nico,26990673,43.66726,-79.38962,1,$350.00,Apartment,,https://www.airbnb.com/rooms/26990673,https://a0.muscache.com/im/pictures/user/2b9ab3e8-eea5-46d6-b621-6e425e7209e3.jpg?aki_policy=profile_x_medium,f,f
39974521,https://www.airbnb.com/users/show/39974521,Zachary,26991411,43.6385,-79.41476,0,$220.00,Loft,,https://www.airbnb.com/rooms/26991411,https://a0.muscache.com/im/pictures/user/5ffcac68-099f-4b74-9afc-87fc75b8e65d.jpg?aki_policy=profile_x_medium,f,t
203094784,https://www.airbnb.com/users/show/203094784,Laurie,26993337,43.65467,-79.39947,1,$150.00,Apartment,,https://www.airbnb.com/rooms/26993337,https://a0.muscache.com/im/pictures/user/df890e79-a159-4df7-a868-b1d0cdabf3dc.jpg?aki_policy=profile_x_medium,f,f
15494025,https://www.airbnb.com/users/show/15494025,Belu,27015844,43.64886,-79.37559,1,$121.00,Condominium,,https://www.airbnb.com/rooms/27015844,https://a0.muscache.com/im/pictures/user/5c36daa1-fe62-424f-bde8-8fd9b61e2442.jpg?aki_policy=profile_x_medium,t,f
187686707,https://www.airbnb.com/users/show/187686707,James,27016284,43.79813,-79.29944,0,$80.00,House,,https://www.airbnb.com/rooms/27016284,https://a0.muscache.com/im/pictures/user/fdcaf784-95bb-48c2-ba3f-6834affa39f0.jpg?aki_policy=profile_x_medium,f,f
187686707,https://www.airbnb.com/users/show/187686707,James,27016610,43.79954,-79.29982,0,$80.00,House,,https://www.airbnb.com/rooms/27016610,https://a0.muscache.com/im/pictures/user/fdcaf784-95bb-48c2-ba3f-6834affa39f0.jpg?aki_policy=profile_x_medium,f,f
203301998,https://www.airbnb.com/users/show/203301998,Janet,27021257,43.66515,-79.4368,1,$200.00,House,,https://www.airbnb.com/rooms/27021257,https://a0.muscache.com/im/pictures/user/c6f31a14-7b52-4589-8e6e-4306c285b2f4.jpg?aki_policy=profile_x_medium,t,f
43488381,https://www.airbnb.com/users/show/43488381,Runying,27025279,43.7678,-79.49789,0,$42.00,House,,https://www.airbnb.com/rooms/27025279,https://a0.muscache.com/im/pictures/44ee9809-d21b-43be-ab82-510519983eec.jpg?aki_policy=profile_x_medium,f,t
203337811,https://www.airbnb.com/users/show/203337811,Morgen,27025726,43.656729999999996,-79.39896,1,$68.00,Apartment,,https://www.airbnb.com/rooms/27025726,https://a0.muscache.com/im/pictures/user/807695a8-c54b-4e8f-a82e-6547f944c101.jpg?aki_policy=profile_x_medium,f,f
15609488,https://www.airbnb.com/users/show/15609488,Michael Jordan,27029732,43.65165,-79.41104,1,$250.00,Townhouse,,https://www.airbnb.com/rooms/27029732,https://a0.muscache.com/im/pictures/8bf889cc-9a25-4bb5-b1a3-3e9778182687.jpg?aki_policy=profile_x_medium,f,t
24084131,https://www.airbnb.com/users/show/24084131,Flávia,27030142,43.69339,-79.43613,1,$32.00,Apartment,,https://www.airbnb.com/rooms/27030142,https://a0.muscache.com/im/users/24084131/profile_pic/1416784941/original.jpg?aki_policy=profile_x_medium,f,f
148448687,https://www.airbnb.com/users/show/148448687,Christopher,27046977,43.673390000000005,-79.39498,1,$525.00,Townhouse,,https://www.airbnb.com/rooms/27046977,https://a0.muscache.com/im/pictures/user/81b1b733-8347-4b53-b618-d65a2043f1cf.jpg?aki_policy=profile_x_medium,f,f
203344922,https://www.airbnb.com/users/show/203344922,Francesca,27052386,43.77233,-79.45339,1,$50.00,Townhouse,,https://www.airbnb.com/rooms/27052386,https://a0.muscache.com/im/pictures/user/62f4f190-d17e-4bae-9f27-469904168baf.jpg?aki_policy=profile_x_medium,t,f
9443058,https://www.airbnb.com/users/show/9443058,Elias,27056889,43.63893,-79.42981,1,$175.00,Apartment,,https://www.airbnb.com/rooms/27056889,https://a0.muscache.com/im/pictures/user/d3637921-9a94-4eb5-a126-02047b14d8fb.jpg?aki_policy=profile_x_medium,f,f
203591363,https://www.airbnb.com/users/show/203591363,Luc,27058490,43.636540000000004,-79.39515,0,$360.00,Condominium,,https://www.airbnb.com/rooms/27058490,https://a0.muscache.com/im/pictures/user/c4aa10f0-1c4b-4827-a1f3-702ab914c710.jpg?aki_policy=profile_x_medium,f,f
